Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1992","1992","kg/ha","12890.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1993","1993","kg/ha","12338.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1994","1994","kg/ha","14583.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1995","1995","kg/ha","10313.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1996","1996","kg/ha","11207.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1997","1997","kg/ha","11206.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1998","1998","kg/ha","10076.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","1999","1999","kg/ha","12853.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2000","2000","kg/ha","12893.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2001","2001","kg/ha","14000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2002","2002","kg/ha","12882.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2003","2003","kg/ha","15711.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2004","2004","kg/ha","12309.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2005","2005","kg/ha","12318.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2006","2006","kg/ha","9676.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2007","2007","kg/ha","12313.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2008","2008","kg/ha","14575.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2009","2009","kg/ha","14011.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2010","2010","kg/ha","13467.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2011","2011","kg/ha","15129.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2012","2012","kg/ha","16284.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2013","2013","kg/ha","15156.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2014","2014","kg/ha","14593.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2015","2015","kg/ha","15141.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2016","2016","kg/ha","16261.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2017","2017","kg/ha","14569.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2018","2018","kg/ha","16254.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2019","2019","kg/ha","16252.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2020","2020","kg/ha","16812","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2021","2021","kg/ha","18489.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2022","2022","kg/ha","17372.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01216","Artichokes","2023","2023","kg/ha","20177","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1961","1961","kg/ha","2802.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1962","1962","kg/ha","2857.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1963","1963","kg/ha","2900","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1964","1964","kg/ha","2728.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1965","1965","kg/ha","2801.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1966","1966","kg/ha","2903.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1967","1967","kg/ha","2713.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1968","1968","kg/ha","2957.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1969","1969","kg/ha","2735.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1970","1970","kg/ha","2750.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1971","1971","kg/ha","2740.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1972","1972","kg/ha","2721.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1973","1973","kg/ha","2472.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1974","1974","kg/ha","2594.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1975","1975","kg/ha","2339","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1976","1976","kg/ha","2786.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1977","1977","kg/ha","2849.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1978","1978","kg/ha","2488.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1979","1979","kg/ha","2655.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1980","1980","kg/ha","2257.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1981","1981","kg/ha","2340.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1982","1982","kg/ha","2293.6","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1983","1983","kg/ha","2300.6","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1984","1984","kg/ha","2363.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01211","Asparagus","1985","1985","kg/ha","2617.9","A","Official figure",""
